1,1.1723
2,1.96076
3,2.84491
4,3.73376
5,4.62335
6,5.51328
7,6.4034
8,7.29364
9,8.18395
10,9.07433
11,9.96474
12,10.85519
13,11.74566
14,12.63615
15,13.52666
16,14.41718
17,15.30771
18,16.19826
19,17.08881
20,17.97937
21,18.86993
22,19.7605
23,20.65108
24,21.54166
25,22.43225
26,23.32284
27,24.21344
28,25.10404
29,25.99465
30,26.88526
31,27.77587
32,28.66648
33,29.5571
34,30.44772
35,31.33835
36,32.22898
37,33.11961
38,34.01024
39,34.90088
40,35.79152
41,36.68216
42,37.57281
43,38.46346
44,39.35411
45,40.24476
46,41.13542
47,42.02607
48,42.91673
49,43.8074
50,44.69806
51,45.58873
52,46.4794
53,47.37008
54,48.26075
55,49.15143
56,50.04211
57,50.9328
58,51.82349
59,52.71418
60,53.60487
61,54.49556
62,55.38626
63,56.27697
64,57.16767
65,58.05839
66,58.9491
67,59.83982
68,60.73055
69,61.62128
70,62.51202
71,63.40277
72,64.29352
73,65.18429
74,66.07506
75,66.96585
76,67.85665
77,68.74746
78,69.63829
79,70.52914
80,71.42001
81,72.3109
82,73.20181
83,74.09275
84,74.98372
85,75.87472
86,76.76576
87,77.65683
88,78.54795
89,79.43911
90,80.33032
91,81.22159
92,82.11292
93,83.00431
94,83.89577
95,84.7873
96,85.67891
97,86.57061
98,87.4624
99,88.35429
100,89.24629
101,90.1384
102,91.03063
103,91.92298
104,92.81548
105,93.70811
106,94.6009
107,95.49386
108,96.38698
109,97.28028
110,98.17378
111,99.06748
112,99.96139
113,100.85552
114,101.74988
115,102.64449
116,103.53936
117,104.4345
118,105.32991
119,106.22562
120,107.12164
121,108.01798
122,108.91465
123,109.81167
124,110.70905
125,111.60681
126,112.50495
127,113.4035
128,114.30247
129,115.20188
130,116.10173
131,117.00205
132,117.90285
133,118.80415
134,119.70597
135,120.60831
136,121.51121
137,122.41466
138,123.3187
139,124.22334
140,125.1286
141,126.03449
142,126.94103
143,127.84824
144,128.75613
145,129.66474
146,130.57406
147,131.48413
148,132.39497
149,133.30658
150,134.21899
151,135.13222
152,136.04628
153,136.9612
154,137.877
155,138.79369
156,139.71129
157,140.62983
158,141.54932
159,142.46978
160,143.39124
161,144.3137
162,145.2372
163,146.16175
164,147.08737
165,148.01408
166,148.9419
167,149.87085
168,150.80096
169,151.73223
170,152.66469
171,153.59837
172,154.53327
173,155.46942
174,156.40685
175,157.34556
176,158.28559
177,159.22695
178,160.16965
179,161.11373
180,162.05919
181,163.00607
182,163.95438
183,164.90413
184,165.85536
185,166.80808
186,167.7623
187,168.71805
188,169.67535
189,170.63422
190,171.59468
191,172.55675
192,173.52044
193,174.48578
194,175.45278
195,176.42147
196,177.39187
197,178.36399
198,179.33785
199,180.31347
200,181.29088
201,182.27008
202,183.25111
203,184.23397
204,185.21869
205,186.20529
206,187.19378
207,188.18419
208,189.17653
209,190.17082
210,191.16707
211,192.16532
212,193.16557
213,194.16785
214,195.17217
215,196.17855
216,197.18701
217,198.19757
218,199.21025
219,200.22505
220,201.24201
221,202.26114
222,203.28245
223,204.30597
224,205.33171
225,206.35969
226,207.38993
227,208.42245
228,209.45725
229,210.49436
230,211.53381
231,212.57559
232,213.61973
233,214.66626
234,215.71518
235,216.76651
236,217.82026
237,218.87647
238,219.93513
239,220.99628
240,222.05992
241,223.12607
242,224.19475
243,225.26598
244,226.33977
245,227.41613
246,228.49509
247,229.57666
248,230.66085
249,231.74769
250,232.83719
251,233.92936
252,235.02422
253,236.12178
254,237.22207
255,238.3251
256,239.43088
257,240.53942
258,241.65076
259,242.76489
260,243.88184
261,245.00161
262,246.12424
263,247.24973
264,248.37809
265,249.50935
266,250.64351
267,251.7806
268,252.92062
269,254.06359
270,255.20954
271,256.35846
272,257.51039
273,258.66532
274,259.82328
275,260.98429
276,262.14835
277,263.31548
278,264.4857
279,265.65902
280,266.83546
281,268.01502
282,269.19773
283,270.3836
284,271.57264
285,272.76486
286,273.96029
287,275.15894
288,276.36082
289,277.56594
290,278.77432
291,279.98597
292,281.20091
293,282.41915
294,283.64071
295,284.86559
296,286.09382
297,287.32541
298,288.56037
299,289.79871
300,291.04046
301,292.28561
302,293.5342
303,294.78622
304,296.0417
305,297.30064
306,298.56307
307,299.829
308,301.09843
309,302.37138
310,303.64788
311,304.92792
312,306.21153
313,307.49871
314,308.78949
315,310.08387
316,311.38187
317,312.68349
318,313.98877
319,315.2977
320,316.61031
321,317.9266
322,319.24658
323,320.57029
324,321.89771
325,323.22888
326,324.56379
327,325.90247
328,327.24493
329,328.59118
330,329.94124
331,331.29512
332,332.65282
333,334.01437
334,335.37978
335,336.74906
336,338.12223
337,339.49929
338,340.88026
339,342.26516
340,343.65399
341,345.04678
342,346.44352
343,347.84425
344,349.24896
345,350.65767
346,352.0704
347,353.48716
348,354.90796
349,356.33281
350,357.76174
351,359.19474
352,360.63184
353,362.07304
354,363.51836
355,364.96782
356,366.42142
357,367.87918
358,369.34111
359,370.80723
360,372.27754
361,373.75206
362,375.23081
363,376.7138
364,378.20103
365,379.69252
366,381.1883
367,382.68836
368,384.19272
369,385.70139
370,387.2144
371,388.73174
372,390.25344
373,391.7795
374,393.30994
375,394.84477
376,396.38401
377,397.92767
378,399.47576
379,401.02829
380,402.58528
381,404.14673
382,405.71267
383,407.28311
384,408.85805
385,410.43752
386,412.02152
387,413.61006
388,415.20317
389,416.80085
390,418.40312
391,420.00999
392,421.62147
393,423.23757
394,424.85831
395,426.48371
396,428.11377
397,429.7485
398,431.38793
399,433.03206
400,434.6809
401,436.33448
402,437.99279
403,439.65587
404,441.32371
405,442.99633
406,444.67374
407,446.35597
408,448.04301
409,449.73489
410,451.43162
411,453.1332
412,454.83966
413,456.55101
414,458.26725
415,459.98841
416,461.71449
417,463.44551
418,465.18148
419,466.92242
420,468.66833
421,470.41924
422,472.17515
423,473.93608
424,475.70204
425,477.47304
426,479.2491
427,481.03023
428,482.81645
429,484.60776
430,486.40418
431,488.20573
432,490.01241
433,491.82425
434,493.64124
435,495.46341
436,497.29078
437,499.12334
438,500.96113
439,502.80414
440,504.6524
441,506.50591
442,508.36469
443,510.22876
444,512.09813
445,513.9728
446,515.8528
447,517.73814
448,519.62883
449,521.52488
450,523.42631
451,525.33313
452,527.24536
453,529.16301
454,531.08608
455,533.01461
456,534.94859
457,536.88805
458,538.83299
459,540.78343
460,542.73938
461,544.70087
462,546.66789
463,548.64047
464,550.61862
465,552.60235
466,554.59167
467,556.58661
468,558.58717
469,560.59336
470,562.60521
471,564.62272
472,566.64591
473,568.67479
474,570.70938
475,572.74969
476,574.79573
477,576.84752
478,578.90507
479,580.9684
480,583.03751
481,585.11244
482,587.19317
483,589.27975
484,591.37216
485,593.47043
486,595.57458
487,597.68462
488,599.80056
489,601.92241
490,604.0502
491,606.18393
492,608.32361
493,610.46927
494,612.62092
495,614.77856
496,616.94223
497,619.11192
498,621.28765
499,623.46944
500,625.65731
501,627.85126
502,630.05131
503,632.25748
504,634.46977
505,636.68821
506,638.91281
507,641.14358
508,643.38054
509,645.6237
510,647.87307
511,650.12868
512,652.39053
513,654.65863
514,656.93302
515,659.21369
516,661.50066
517,663.79396
518,666.09358
519,668.39955
520,670.71189
521,673.0306
522,675.3557
523,677.6872
524,680.02513
525,682.36949
526,684.72031
527,687.07758
528,689.44134
529,691.81159
530,694.18835
531,696.57163
532,698.96146
533,701.35783
534,703.76078
535,706.17031
536,708.58644
537,711.00918
538,713.43855
539,715.87456
540,718.31724
541,720.76659
542,723.22262
543,725.68536
544,728.15482
545,730.63102
546,733.11396
547,735.60367
548,738.10016
549,740.60344
550,743.11353
551,745.63045
552,748.15422
553,750.68483
554,753.22232
555,755.7667
556,758.31798
557,760.87617
558,763.4413
559,766.01338
560,768.59242
561,771.17845
562,773.77146
563,776.37149
564,778.97854
565,781.59264
566,784.21379
567,786.84202
568,789.47734
569,792.11976
570,794.7693
571,797.42597
572,800.0898
573,802.76079
574,805.43897
575,808.12434
576,810.81694
577,813.51676
578,816.22382
579,818.93815
580,821.65976
581,824.38866
582,827.12487
583,829.86841
584,832.61929
585,835.37753
586,838.14314
587,840.91614
588,843.69655
589,846.48438
590,849.27964
591,852.08236
592,854.89256
593,857.71024
594,860.53542
595,863.36812
596,866.20836
597,869.05615
598,871.9115
599,874.77445
600,877.64499
601,880.52315
602,883.40894
603,886.30238
604,889.20349
605,892.11229
606,895.02878
607,897.95299
608,900.88493
609,903.82462
610,906.77207
611,909.72731
612,912.69034
613,915.6612
614,918.63988
615,921.62641
616,924.62081
617,927.62309
618,930.63327
619,933.65137
620,936.67739
621,939.71137
622,942.75332
623,945.80324
624,948.86117
625,951.92712
626,955.00109
627,958.08312
628,961.17322
629,964.27141
630,967.37769
631,970.4921
632,973.61464
633,976.74533
634,979.8842
635,983.03125
636,986.18651
637,989.34999
638,992.52171
639,995.70169
640,998.88994
641,1002.08648
642,1005.29133
643,1008.50451
644,1011.72603
645,1014.95591
646,1018.19417
647,1021.44083
648,1024.6959
649,1027.9594
650,1031.23135
651,1034.51176
652,1037.80066
653,1041.09806
654,1044.40398
655,1047.71843
656,1051.04144
657,1054.37302
658,1057.71319
659,1061.06197
660,1064.41937
661,1067.78542
662,1071.16012
663,1074.54351
664,1077.93559
665,1081.33638
666,1084.74591
667,1088.16419
668,1091.59124
669,1095.02707
670,1098.47171
671,1101.92517
672,1105.38747
673,1108.85863
674,1112.33866
675,1115.82759
676,1119.32544
677,1122.83221
678,1126.34794
679,1129.87263
680,1133.40631
681,1136.94899
682,1140.5007
683,1144.06145
684,1147.63125
685,1151.21014
686,1154.79812
687,1158.39522
688,1162.00144
689,1165.61683
690,1169.24138
691,1172.87512
692,1176.51807
693,1180.17024
694,1183.83166
695,1187.50234
696,1191.18231
697,1194.87157
698,1198.57016
699,1202.27808
700,1205.99536
701,1209.72202
702,1213.45807
703,1217.20354
704,1220.95843
705,1224.72278
706,1228.4966
707,1232.27991
708,1236.07273
709,1239.87508
710,1243.68697
711,1247.50843
712,1251.33947
713,1255.18012
714,1259.03039
715,1262.8903
716,1266.75988
717,1270.63913
718,1274.52809
719,1278.42676
720,1282.33518
721,1286.25335
722,1290.1813
723,1294.11904
724,1298.06661
725,1302.024
726,1305.99126
727,1309.96838
728,1313.9554
729,1317.95234
730,1321.95921
731,1325.97603
732,1330.00282
733,1334.03961
734,1338.08641
735,1342.14324
736,1346.21012
737,1350.28707
738,1354.37412
739,1358.47127
740,1362.57856
741,1366.69599
742,1370.8236
743,1374.9614
744,1379.1094
745,1383.26764
746,1387.43613
747,1391.61489
748,1395.80393
749,1400.00329
750,1404.21298
751,1408.43302
752,1412.66344
753,1416.90424
754,1421.15545
755,1425.4171
756,1429.6892
757,1433.97177
758,1438.26483
759,1442.5684
760,1446.88251
761,1451.20718
762,1455.54241
763,1459.88824
764,1464.24469
765,1468.61177
766,1472.98951
767,1477.37793
768,1481.77704
769,1486.18687
770,1490.60744
771,1495.03877
772,1499.48088
773,1503.93379
774,1508.39753
775,1512.8721
776,1517.35754
777,1521.85386
778,1526.36109
779,1530.87925
780,1535.40835
781,1539.94841
782,1544.49947
783,1549.06154
784,1553.63464
785,1558.21879
786,1562.81401
787,1567.42033
788,1572.03777
789,1576.66634
790,1581.30606
791,1585.95697
792,1590.61908
793,1595.29241
794,1599.97698
795,1604.67282
796,1609.37994
797,1614.09837
798,1618.82813
799,1623.56924
800,1628.32172
801,1633.0856
802,1637.86088
803,1642.64761
804,1647.44579
805,1652.25546
806,1657.07662
807,1661.90931
808,1666.75354
809,1671.60933
810,1676.47672
811,1681.35572
812,1686.24634
813,1691.14862
814,1696.06258
815,1700.98824
816,1705.92561
817,1710.87472
818,1715.8356
819,1720.80827
820,1725.79274
821,1730.78904
822,1735.79719
823,1740.81722
824,1745.84914
825,1750.89299
826,1755.94877
827,1761.01651
828,1766.09624
829,1771.18798
830,1776.29175
831,1781.40757
832,1786.53546
833,1791.67545
834,1796.82756
835,1801.99182
836,1807.16823
837,1812.35684
838,1817.55765
839,1822.7707
840,1827.996
841,1833.23357
842,1838.48345
843,1843.74565
844,1849.0202
845,1854.30712
846,1859.60642
847,1864.91815
848,1870.2423
849,1875.57892
850,1880.92802
851,1886.28963
852,1891.66377
853,1897.05045
854,1902.44972
855,1907.86158
856,1913.28606
857,1918.72319
858,1924.17298
859,1929.63546
860,1935.11066
861,1940.59859
862,1946.09929
863,1951.61277
864,1957.13905
865,1962.67817
866,1968.23014
867,1973.79499
868,1979.37273
869,1984.96341
870,1990.56703
871,1996.18362
872,2001.8132
873,2007.4558
874,2013.11145
875,2018.78016
876,2024.46196
877,2030.15688
878,2035.86493
879,2041.58614
880,2047.32053
881,2053.06814
882,2058.82897
883,2064.60307
884,2070.39044
885,2076.19112
886,2082.00512
887,2087.83248
888,2093.67321
889,2099.52734
890,2105.3949
891,2111.2759
892,2117.17038
893,2123.07835
894,2128.99985
895,2134.93489
896,2140.8835
897,2146.8457
898,2152.82153
899,2158.81099
900,2164.81412
901,2170.83095
902,2176.86149
903,2182.90577
904,2188.96381
905,2195.03565
906,2201.12129
907,2207.22078
908,2213.33413
909,2219.46137
910,2225.60252
911,2231.75761
912,2237.92666
913,2244.1097
914,2250.30675
915,2256.51784
916,2262.74299
917,2268.98222
918,2275.23557
919,2281.50306
920,2287.7847
921,2294.08053
922,2300.39058
923,2306.71486
924,2313.0534
925,2319.40623
926,2325.77338
927,2332.15486
928,2338.5507
929,2344.96093
930,2351.38558
931,2357.82466
932,2364.27821
933,2370.74625
934,2377.2288
935,2383.7259
936,2390.23756
937,2396.76381
938,2403.30468
939,2409.86019
940,2416.43037
941,2423.01525
942,2429.61484
943,2436.22918
944,2442.85829
945,2449.5022
946,2456.16093
947,2462.83452
948,2469.52297
949,2476.22633
950,2482.94461
951,2489.67785
952,2496.42606
953,2503.18928
954,2509.96753
955,2516.76083
956,2523.56922
957,2530.39272
958,2537.23136
959,2544.08515
960,2550.95413
961,2557.83833
962,2564.73777
963,2571.65247
964,2578.58247
965,2585.52779
966,2592.48845
967,2599.46448
968,2606.45592
969,2613.46278
970,2620.48509
971,2627.52288
972,2634.57618
973,2641.64501
974,2648.72939
975,2655.82937
976,2662.94495
977,2670.07617
978,2677.22306
979,2684.38565
980,2691.56395
981,2698.758
982,2705.96782
983,2713.19344
984,2720.43489
985,2727.6922
986,2734.96538
987,2742.25448
988,2749.55951
989,2756.8805
990,2764.21749
991,2771.57049
992,2778.93953
993,2786.32465
994,2793.72587
995,2801.14321
996,2808.57671
997,2816.02639
998,2823.49228
999,2830.97441
2838.4728,
2845.98748,
2853.51848,
2861.06583,
2868.62956,
2876.20968,
2883.80624,
2891.41925,
2899.04875,
2906.69476,
2914.35731,
2922.03643,
2929.73215,
2937.4445,
2945.1735,
2952.91917,
2960.68156,
2968.46068,
2976.25657,
2984.06926,
2991.89876,
2999.74512,
3007.60835,
3015.48849,
3023.38556,
3031.29959,
3039.23062,
3047.17867,
3055.14376,
3063.12593,
3071.12521,
3079.14162,
3087.17519,
3095.22596,
3103.29394,
3111.37917,
3119.48168,
3127.60149,
3135.73864,
3143.89315,
3152.06505,
3160.25437,
3168.46115,
3176.6854,
3184.92716,
3193.18645,
3201.46331,
3209.75777,
3218.06985,
3226.39958,
3234.747,
3243.11212,
3251.49499,
3259.89563,
3268.31406,
3276.75033,
3285.20445,
3293.67646,
3302.16638,
3310.67425,
3319.2001,
3327.74395,
3336.30584,
3344.88579,
3353.48383,
3362.1,
3370.73432,
3379.38683,
3388.05754,
3396.7465,
3405.45373,
3414.17927,
3422.92313,
3431.68536,
3440.46598,
3449.26502,
3458.08251,
3466.91849,
3475.77298,
3484.64601,
3493.53761,
3502.44782,
3511.37665,
3520.32416,
3529.29035,
3538.27527,
3547.27894,
3556.3014,
3565.34267,
3574.40279,
3583.48178,
3592.57968,
3601.69652,
3610.83232,
3619.98712,
3629.16096,
3638.35385,
3647.56583,
3656.79693,
3666.04719,
3675.31662,
3684.60528,
3693.91317,
3703.24034,
3712.58682,
3721.95264,
3731.33782,
3740.74241,
3750.16642,
3759.6099,
3769.07287,
3778.55536,
3788.05741,
3797.57905,
3807.1203,
3816.68121,
3826.26179,
3835.86209,
3845.48213,
3855.12195,
3864.78157,
3874.46104,
3884.16037,
3893.8796,
3903.61877,
3913.3779,
3923.15703,
3932.95619,
3942.77541,
3952.61471,
3962.47415,
3972.35374,
3982.25352,
3992.17351,
4002.11376,
4012.0743,
4022.05515,
4032.05634,
4042.07792,
4052.11991,
4062.18235,
4072.26526,
4082.36868,
4092.49264,
4102.63718,
4112.80232,
4122.9881,
4133.19455,
4143.42171,
4153.6696,
4163.93826,
4174.22772,
4184.53802,
4194.86918,
4205.22124,
4215.59424,
4225.9882,
4236.40316,
4246.83914,
4257.29619,
4267.77434,
4278.27362,
4288.79406,
4299.33569,
4309.89855,
4320.48268,
4331.0881,
4341.71485,
4352.36295,
4363.03246,
4373.72338,
4384.43578,
4395.16966,
4405.92507,
4416.70205,
4427.50061,
4438.32081,
4449.16266,
4460.02622,
4470.9115,
4481.81854,
4492.74738,
4503.69805,
4514.67058,
4525.665,
4536.68136,
4547.71969,
4558.78001,
4569.86236,
4580.96678,
4592.09331,
4603.24196,
4614.41279,
4625.60581,
4636.82108,
4648.05861,
4659.31845,
4670.60063,
4681.90518,
4693.23214,
4704.58155,
4715.95342,
4727.34781,
4738.76475,
4750.20426,
4761.66639,
4773.15117,
4784.65864,
4796.18882,
4807.74175,
4819.31747,
4830.91601,
4842.53741,
4854.18171,
4865.84893,
4877.53911,
4889.25228,
4900.98849,
4912.74777,
4924.53014,
4936.33566,
4948.16434,
4960.01623,
4971.89137,
4983.78978,
4995.7115,
5007.65657,
5019.62503,
5031.6169,
5043.63223,
5055.67104,
5067.73338,
5079.81928,
5091.92878,
5104.06191,
5116.2187,
5128.3992,
5140.60343,
5152.83144,
5165.08326,
5177.35892,
5189.65847,
5201.98193,
5214.32935,
5226.70075,
5239.09618,
5251.51567,
5263.95926,
5276.42698,
5288.91887,
5301.43496,
5313.9753,
5326.53991,
5339.12884,
5351.74212,
5364.37979,
5377.04187,
5389.72842,
5402.43947,
5415.17504,
5427.93519,
5440.71994,
5453.52933,
5466.3634,
5479.22219,
5492.10573,
5505.01406,
5517.94721,
5530.90523,
5543.88815,
5556.896,
5569.92883,
5582.98666,
5596.06954,
5609.17751,
5622.3106,
5635.46885,
5648.65229,
5661.86097,
5675.09491,
5688.35416,
5701.63876,
5714.94874,
5728.28414,
5741.64499,
5755.03134,
5768.44322,
5781.88068,
5795.34373,
5808.83243,
5822.34682,
5835.88692,
5849.45278,
5863.04444,
5876.66193,
5890.30529,
5903.97455,
5917.66977,
5931.39097,
5945.13819,
5958.91147,
5972.71085,
5986.53637,
6000.38806,
6014.26597,
6028.17013,
6042.10057,
6056.05735,
6070.04049,
6084.05003,
6098.08602,
6112.14849,
6126.23747,
6140.35302,
6154.49516,
6168.66394,
6182.85939,
6197.08156,
6211.33047,
6225.60618,
6239.90871,
6254.23811,
6268.59442,
6282.97768,
6297.38792,
6311.82518,
6326.2895,
6340.78093,
6355.29949,
6369.84524,
6384.4182,
6399.01842,
6413.64594,
6428.30079,
6442.98302,
6457.69267,
6472.42977,
6487.19436,
6501.98649,
6516.80619,
6531.6535,
6546.52846,
6561.43112,
6576.3615,
6591.31966,
6606.30563,
6621.31945,
6636.36115,
6651.43079,
6666.5284,
6681.65402,
6696.80768,
6711.98944,
6727.19933,
6742.43738,
6757.70365,
6772.99816,
6788.32097,
6803.67211,
6819.05161,
6834.45953,
6849.8959,
6865.36076,
6880.85416,
6896.37612,
6911.9267,
6927.50594,
6943.11387,
6958.75053,
6974.41597,
6990.11022,
7005.83333,
7021.58534,
7037.36629,
7053.17622,
7069.01516,
7084.88317,
7100.78028,
7116.70654,
7132.66197,
7148.64664,
7164.66057,
7180.70381,
7196.77639,
7212.87837,
7229.00977,
7245.17065,
7261.36105,
7277.581,
7293.83054,
7310.10973,
7326.41859,
7342.75718,
7359.12553,
7375.52368,
7391.95168,
7408.40956,
7424.89738,
7441.41517,
7457.96297,
7474.54083,
7491.14878,
7507.78687,
7524.45515,
7541.15364,
7557.8824,
7574.64147,
7591.43089,
7608.2507,
7625.10094,
7641.98166,
7658.8929,
7675.83469,
7692.80709,
7709.81014,
7726.84387,
7743.90833,
7761.00357,
7778.12962,
7795.28653,
7812.47434,
7829.6931,
7846.94284,
7864.2236,
7881.53544,
7898.8784,
7916.25251,
7933.65782,
7951.09438,
7968.56222,
7986.06139,
8003.59194,
8021.1539,
8038.74731,
8056.37223,
8074.0287,
8091.71675,
8109.43644,
8127.1878,
8144.97088,
8162.78572,
8180.63236,
8198.51086,
8216.42125,
8234.36357,
8252.33787,
8270.3442,
8288.3826,
8306.4531,
8324.55576,
8342.69062,
8360.85772,
8379.05711,
8397.28883,
8415.55292,
8433.84943,
8452.17841,
8470.53989,
8488.93392,
8507.36055,
8525.81981,
8544.31176,
8562.83644,
8581.39389,
8599.98416,
8618.60728,
8637.26332,
8655.9523,
8674.67428,
8693.4293,
8712.2174,
8731.03863,
8749.89303,
8768.78065,
8787.70154,
8806.65573,
8825.64327,
8844.66422,
8863.7186,
8882.80648,
8901.92788,
8921.08287,
8940.27147,
8959.49375,
8978.74973,
8998.03948,
9017.36303,
9036.72043,
9056.11173,
9075.53696,
9094.99618,
9114.48943,
9134.01676,
9153.57821,
9173.17382,
9192.80365,
9212.46774,
9232.16614,
9251.89888,
9271.66602,
9291.46761,
9311.30368,
9331.17428,
9351.07947,
9371.01928,
9390.99377,
9411.00297,
9431.04694,
9451.12571,
9471.23935,
9491.38789,
9511.57137,
9531.78986,
9552.04338,
9572.332,
9592.65575,
9613.01468,
9633.40884,
9653.83827,
9674.30303,
9694.80315,
9715.33869,
9735.90969,
9756.5162,
9777.15826,
9797.83593,
9818.54925,
9839.29826,
9860.08301,
9880.90356,
9901.75994,
9922.65221,
9943.58041,
9964.54458,
9985.54479,
10006.5811,
10027.6535,
10048.762,
10069.9068,
10091.0879,
10112.3052,
10133.5589,
10154.849,
10176.1756,
10197.5387,
10218.9383,
10240.3745,
10261.8474,
10283.3569,
10304.9032,
10326.4863,
10348.1062,
10369.763,
10391.4568,
10413.1875,
10434.9552,
